speaker ID,gender,age,dialect,transcription filename,audio filename
2,female,35,fongbe,72_fongbe_b2b86c77-bb5b-421d-8295-1bbb8cb9552d_for_validation_2022-03-26-11-52-48.txt,72_fongbe_b2b86c77-bb5b-421d-8295-1bbb8cb9552d_for_validation_2022-03-26-11-52-48.wav
4,female,24,fongbe,66_fongbe_a703bdaa4a6c45da8fef1a17041e7b89_for_validation_2022-03-16-14-06-32.txt,66_fongbe_a703bdaa4a6c45da8fef1a17041e7b89_for_validation_2022-03-16-14-06-32.wav
9,female,52,fongbe,88_fongbe_1701e38a-99a1-4d6f-a6e3-5cccbd5e8ed1_for_validation_2022-03-17-04-33-01.txt,88_fongbe_1701e38a-99a1-4d6f-a6e3-5cccbd5e8ed1_for_validation_2022-03-17-04-33-01.wav
4,female,24,fongbe,66_fongbe_fd91417bb23e4ce29b98df549f0e5a88_for_validation_2022-03-15-09-36-41.txt,66_fongbe_fd91417bb23e4ce29b98df549f0e5a88_for_validation_2022-03-15-09-36-41.wav
13,male,27,fongbe,92_fongbe_95886dd8-d591-408e-bd6e-c752a4a16893_for_validation_2022-03-09-00-52-39.txt,92_fongbe_95886dd8-d591-408e-bd6e-c752a4a16893_for_validation_2022-03-09-00-52-39.wav
2,female,35,fongbe,72_fongbe_536d9265-304e-419b-984d-fb87fc88de59_for_validation_2022-04-02-22-38-54.txt,72_fongbe_536d9265-304e-419b-984d-fb87fc88de59_for_validation_2022-04-02-22-38-54.wav
9,female,52,fongbe,88_fongbe_465a129f-75c0-4345-9820-02ffc1c4392a_for_validation_2022-03-03-08-22-11.txt,88_fongbe_465a129f-75c0-4345-9820-02ffc1c4392a_for_validation_2022-03-03-08-22-11.wav
4,female,24,fongbe,66_fongbe_a04ef572aabd4d0d81761bf46bf70e00_for_validation_2022-03-16-14-07-49.txt,66_fongbe_a04ef572aabd4d0d81761bf46bf70e00_for_validation_2022-03-16-14-07-49.wav
1,female,19,fongbe,81_fongbe_d9baefc0-2a03-47a6-9ce2-15e59b523e09_for_validation_2022-03-03-20-10-08.txt,81_fongbe_d9baefc0-2a03-47a6-9ce2-15e59b523e09_for_validation_2022-03-03-20-10-08.wav
9,female,52,fongbe,88_fongbe_ca5152ee-2b94-4050-9b8a-c757b9b57546_for_validation_2022-03-07-05-59-43.txt,88_fongbe_ca5152ee-2b94-4050-9b8a-c757b9b57546_for_validation_2022-03-07-05-59-43.wav
6,male,13,fongbe,84_fongbe_168fb680-c2da-4449-84df-9171183ca62a_for_validation_2022-03-16-23-58-41.txt,84_fongbe_168fb680-c2da-4449-84df-9171183ca62a_for_validation_2022-03-16-23-58-41.wav
9,female,52,fongbe,88_fongbe_5d5647e0-c247-4f5e-b9af-8693aaec0632_for_validation_2022-03-26-19-21-03.txt,88_fongbe_5d5647e0-c247-4f5e-b9af-8693aaec0632_for_validation_2022-03-26-19-21-03.wav
2,female,35,fongbe,72_fongbe_0565c86d-f8a8-4c34-9587-0f90efed277b_for_validation_2022-03-28-07-22-47.txt,72_fongbe_0565c86d-f8a8-4c34-9587-0f90efed277b_for_validation_2022-03-28-07-22-47.wav
6,male,13,fongbe,84_fongbe_92e13089-a5f9-4863-9a30-89c775510777_for_validation_2022-03-04-22-00-47.txt,84_fongbe_92e13089-a5f9-4863-9a30-89c775510777_for_validation_2022-03-04-22-00-47.wav
6,male,13,fongbe,84_fongbe_7f201f64-40ad-468b-b2db-e77ef40e3d98_for_validation_2022-03-03-08-06-25.txt,84_fongbe_7f201f64-40ad-468b-b2db-e77ef40e3d98_for_validation_2022-03-03-08-06-25.wav
3,male,33,fongbe,71_fongbe_ef7b071a-9e5d-41b7-a74b-b4fab0595ffc_for_validation_2022-03-03-18-13-31.txt,71_fongbe_ef7b071a-9e5d-41b7-a74b-b4fab0595ffc_for_validation_2022-03-03-18-13-31.wav
2,female,35,fongbe,72_fongbe_a725a528-9350-42d0-a998-716eef1e5282_for_validation_2022-03-10-07-45-29.txt,72_fongbe_a725a528-9350-42d0-a998-716eef1e5282_for_validation_2022-03-10-07-45-29.wav
11,female,26,fongbe,90_fongbe_8971d26b-0968-4812-bae1-f1dcf668fc0f_for_validation_2022-03-25-04-19-55.txt,90_fongbe_8971d26b-0968-4812-bae1-f1dcf668fc0f_for_validation_2022-03-25-04-19-55.wav
1,female,19,fongbe,81_fongbe_fd901d5c-7f6a-487e-8094-150f9dbb561d_for_validation_2022-03-18-08-28-22.txt,81_fongbe_fd901d5c-7f6a-487e-8094-150f9dbb561d_for_validation_2022-03-18-08-28-22.wav
5,male,30,fongbe,82_fongbe_2019ef08-1245-40f8-8123-f283a411bff8_for_validation_2022-04-03-05-56-59.txt,82_fongbe_2019ef08-1245-40f8-8123-f283a411bff8_for_validation_2022-04-03-05-56-59.wav
5,male,30,fongbe,82_fongbe_89343ee1-4aac-4527-9df0-4bd110089682_for_validation_2022-03-23-01-49-00.txt,82_fongbe_89343ee1-4aac-4527-9df0-4bd110089682_for_validation_2022-03-23-01-49-00.wav
9,female,52,fongbe,88_fongbe_d1172899-f2f5-409d-83d5-53bb0ee56e4e_for_validation_2022-03-18-06-33-25.txt,88_fongbe_d1172899-f2f5-409d-83d5-53bb0ee56e4e_for_validation_2022-03-18-06-33-25.wav
4,female,24,fongbe,66_fongbe_4945a91ff0c048f2bf1730143e38e2e3_for_validation_2022-03-12-17-12-29.txt,66_fongbe_4945a91ff0c048f2bf1730143e38e2e3_for_validation_2022-03-12-17-12-29.wav
6,male,13,fongbe,84_fongbe_272f206a-8ca6-4c33-812c-1aab53799f2c_for_validation_2022-04-02-00-42-08.txt,84_fongbe_272f206a-8ca6-4c33-812c-1aab53799f2c_for_validation_2022-04-02-00-42-08.wav
4,female,24,fongbe,66_fongbe_9f9ee3a448ac4cc29376883fea384e22_for_validation_2022-03-12-13-37-54.txt,66_fongbe_9f9ee3a448ac4cc29376883fea384e22_for_validation_2022-03-12-13-37-54.wav
1,female,19,fongbe,81_fongbe_339a66ad-c23d-462e-aef2-8fbcc309387a_for_validation_2022-03-30-16-22-34.txt,81_fongbe_339a66ad-c23d-462e-aef2-8fbcc309387a_for_validation_2022-03-30-16-22-34.wav
9,female,52,fongbe,88_fongbe_e726a9e7-1755-4392-8318-58be87edbc59_for_validation_2022-03-15-02-28-05.txt,88_fongbe_e726a9e7-1755-4392-8318-58be87edbc59_for_validation_2022-03-15-02-28-05.wav
3,male,33,fongbe,71_fongbe_c464390c-9a34-48b4-9ed1-ac57e47ba67a_for_validation_2022-03-27-00-31-11.txt,71_fongbe_c464390c-9a34-48b4-9ed1-ac57e47ba67a_for_validation_2022-03-27-00-31-11.wav
2,female,35,fongbe,72_fongbe_9916a3dc-8dc7-4549-b564-7f3776aed0d8_for_validation_2022-03-03-17-21-50.txt,72_fongbe_9916a3dc-8dc7-4549-b564-7f3776aed0d8_for_validation_2022-03-03-17-21-50.wav
4,female,24,fongbe,66_fongbe_8be3e0686f314d5ea9ce35aa7c9438aa_for_validation_2022-03-12-16-49-05.txt,66_fongbe_8be3e0686f314d5ea9ce35aa7c9438aa_for_validation_2022-03-12-16-49-05.wav
9,female,52,fongbe,88_fongbe_31421cab-99c5-4377-84f5-9cda7207a7ae_for_validation_2022-03-07-16-49-45.txt,88_fongbe_31421cab-99c5-4377-84f5-9cda7207a7ae_for_validation_2022-03-07-16-49-45.wav
6,male,13,fongbe,84_fongbe_2b2d48e2-7375-4c4b-ba68-8b12c1dcf38e_for_validation_2022-03-09-14-14-17.txt,84_fongbe_2b2d48e2-7375-4c4b-ba68-8b12c1dcf38e_for_validation_2022-03-09-14-14-17.wav
3,male,33,fongbe,71_fongbe_61d730b8-969f-456d-9334-3e4c4ca699ed_for_validation_2022-04-03-08-50-48.txt,71_fongbe_61d730b8-969f-456d-9334-3e4c4ca699ed_for_validation_2022-04-03-08-50-48.wav
8,female,18,fongbe,87_fongbe_c3c6a84e-89d5-46db-addb-eebf45c0d6c0_for_validation_2022-03-03-10-09-54.txt,87_fongbe_c3c6a84e-89d5-46db-addb-eebf45c0d6c0_for_validation_2022-03-03-10-09-54.wav
1,female,19,fongbe,81_fongbe_37f95421-3d0f-49d7-9dfb-6fd94f4506e0_for_validation_2022-03-15-02-04-23.txt,81_fongbe_37f95421-3d0f-49d7-9dfb-6fd94f4506e0_for_validation_2022-03-15-02-04-23.wav
4,female,24,fongbe,66_fongbe_043cc34e302843c0ba43acf9b4602185_for_validation_2022-03-14-13-03-50.txt,66_fongbe_043cc34e302843c0ba43acf9b4602185_for_validation_2022-03-14-13-03-50.wav
4,female,24,fongbe,66_fongbe_7f8d6c415d464b84a9ac9f1209c01d97_for_validation_2022-03-16-07-56-55.txt,66_fongbe_7f8d6c415d464b84a9ac9f1209c01d97_for_validation_2022-03-16-07-56-55.wav
9,female,52,fongbe,88_fongbe_03e19355-91d7-4cda-9c57-59a163ac4dc1_for_validation_2022-03-24-02-38-42.txt,88_fongbe_03e19355-91d7-4cda-9c57-59a163ac4dc1_for_validation_2022-03-24-02-38-42.wav
10,female,38,fongbe,89_fongbe_9d422c31-c6c0-455e-9b17-72e821829735_for_validation_2022-03-15-18-33-07.txt,89_fongbe_9d422c31-c6c0-455e-9b17-72e821829735_for_validation_2022-03-15-18-33-07.wav
7,female,19,fongbe,86_fongbe_39c5d140-f387-4dc4-86f2-35c99ce55715_for_validation_2022-03-11-13-45-20.txt,86_fongbe_39c5d140-f387-4dc4-86f2-35c99ce55715_for_validation_2022-03-11-13-45-20.wav
3,male,33,fongbe,71_fongbe_344d97af-7cc8-40b6-85fd-f47c12be518c_for_validation_2022-03-16-12-36-58.txt,71_fongbe_344d97af-7cc8-40b6-85fd-f47c12be518c_for_validation_2022-03-16-12-36-58.wav
8,female,18,fongbe,87_fongbe_94b4c83e-f7f3-4e3e-b3c8-b69c90ad736e_for_validation_2022-03-15-14-13-09.txt,87_fongbe_94b4c83e-f7f3-4e3e-b3c8-b69c90ad736e_for_validation_2022-03-15-14-13-09.wav
9,female,52,fongbe,88_fongbe_0fbdcb51-ac31-4106-9843-74866f911bc2_for_validation_2022-03-03-21-28-34.txt,88_fongbe_0fbdcb51-ac31-4106-9843-74866f911bc2_for_validation_2022-03-03-21-28-34.wav
8,female,18,fongbe,87_fongbe_9d64acef-5c8a-4576-8387-54390ccc918e_for_validation_2022-03-27-01-35-49.txt,87_fongbe_9d64acef-5c8a-4576-8387-54390ccc918e_for_validation_2022-03-27-01-35-49.wav
6,male,13,fongbe,84_fongbe_ddb1eb5f-a900-4df0-bd8a-0a11ba64abf8_for_validation_2022-03-15-08-39-13.txt,84_fongbe_ddb1eb5f-a900-4df0-bd8a-0a11ba64abf8_for_validation_2022-03-15-08-39-13.wav
2,female,35,fongbe,72_fongbe_0503334f-ed9a-4778-9dd3-d5cd28774c1a_for_validation_2022-03-13-17-40-51.txt,72_fongbe_0503334f-ed9a-4778-9dd3-d5cd28774c1a_for_validation_2022-03-13-17-40-51.wav
6,male,13,fongbe,84_fongbe_0f2a48ee-bde9-465c-ab61-ef34c22b955a_for_validation_2022-03-21-23-06-26.txt,84_fongbe_0f2a48ee-bde9-465c-ab61-ef34c22b955a_for_validation_2022-03-21-23-06-26.wav
7,female,19,fongbe,86_fongbe_c74bbd59-8974-4dbc-a072-b106c4e72018_for_validation_2022-03-14-18-22-04.txt,86_fongbe_c74bbd59-8974-4dbc-a072-b106c4e72018_for_validation_2022-03-14-18-22-04.wav
7,female,19,fongbe,86_fongbe_7492e2a9-3988-4286-8728-7f71ed9c53b3_for_validation_2022-03-01-23-11-23.txt,86_fongbe_7492e2a9-3988-4286-8728-7f71ed9c53b3_for_validation_2022-03-01-23-11-23.wav
10,female,38,fongbe,89_fongbe_1857ad6c-72f6-49c7-a07f-81031c6fa855_for_validation_2022-04-04-03-44-02.txt,89_fongbe_1857ad6c-72f6-49c7-a07f-81031c6fa855_for_validation_2022-04-04-03-44-02.wav
4,female,24,fongbe,66_fongbe_f93512ca8e494c088d7a1b899906bfa9_for_validation_2022-03-17-22-10-48.txt,66_fongbe_f93512ca8e494c088d7a1b899906bfa9_for_validation_2022-03-17-22-10-48.wav
6,male,13,fongbe,84_fongbe_4f4229c7-1524-4abd-b078-34e539090daf_for_validation_2022-04-01-12-20-08.txt,84_fongbe_4f4229c7-1524-4abd-b078-34e539090daf_for_validation_2022-04-01-12-20-08.wav
1,female,19,fongbe,81_fongbe_09f0f439-0e53-48e3-96b7-94946d03f7c0_for_validation_2022-03-24-14-12-38.txt,81_fongbe_09f0f439-0e53-48e3-96b7-94946d03f7c0_for_validation_2022-03-24-14-12-38.wav
12,male,24,fongbe,91_fongbe_b56eb038-f95d-4cb6-8460-509403a3df8a_for_validation_2022-03-28-20-06-01.txt,91_fongbe_b56eb038-f95d-4cb6-8460-509403a3df8a_for_validation_2022-03-28-20-06-01.wav
9,female,52,fongbe,88_fongbe_a9ed46fe-8187-4aa9-877b-dde2f9d9efc9_for_validation_2022-03-23-21-16-45.txt,88_fongbe_a9ed46fe-8187-4aa9-877b-dde2f9d9efc9_for_validation_2022-03-23-21-16-45.wav
1,female,19,fongbe,81_fongbe_1c5fe63c-fcc8-479e-9067-c6f706496dc1_for_validation_2022-04-03-10-22-19.txt,81_fongbe_1c5fe63c-fcc8-479e-9067-c6f706496dc1_for_validation_2022-04-03-10-22-19.wav
4,female,24,fongbe,66_fongbe_6bd386bf1505411a9368af99433ec18e_for_validation_2022-03-13-17-10-08.txt,66_fongbe_6bd386bf1505411a9368af99433ec18e_for_validation_2022-03-13-17-10-08.wav
4,female,24,fongbe,66_fongbe_5566d60573254a7796b3befdbc3a2683_for_validation_2022-03-12-16-52-10.txt,66_fongbe_5566d60573254a7796b3befdbc3a2683_for_validation_2022-03-12-16-52-10.wav
11,female,26,fongbe,90_fongbe_6571b74c-2886-4f5b-9ab3-8056e76183c9_for_validation_2022-03-12-14-26-47.txt,90_fongbe_6571b74c-2886-4f5b-9ab3-8056e76183c9_for_validation_2022-03-12-14-26-47.wav
4,female,24,fongbe,66_fongbe_25db3a06253a404a9458335d026c4a7f_for_validation_2022-03-12-11-15-36.txt,66_fongbe_25db3a06253a404a9458335d026c4a7f_for_validation_2022-03-12-11-15-36.wav
6,male,13,fongbe,84_fongbe_daa5e765-3b89-4641-9ed9-030af8666007_for_validation_2022-03-22-21-28-38.txt,84_fongbe_daa5e765-3b89-4641-9ed9-030af8666007_for_validation_2022-03-22-21-28-38.wav
11,female,26,fongbe,90_fongbe_699d05cb-8eb6-47aa-8fd0-72e25b4b4389_for_validation_2022-03-22-07-05-39.txt,90_fongbe_699d05cb-8eb6-47aa-8fd0-72e25b4b4389_for_validation_2022-03-22-07-05-39.wav
10,female,38,fongbe,89_fongbe_2a71fac5-a928-45a2-9425-517fa5468680_for_validation_2022-03-09-08-52-31.txt,89_fongbe_2a71fac5-a928-45a2-9425-517fa5468680_for_validation_2022-03-09-08-52-31.wav
1,female,19,fongbe,81_fongbe_614bae16-6f6a-45f0-8722-79a6a7722ffe_for_validation_2022-03-23-02-57-45.txt,81_fongbe_614bae16-6f6a-45f0-8722-79a6a7722ffe_for_validation_2022-03-23-02-57-45.wav
1,female,19,fongbe,81_fongbe_cb6d6266-7608-4a83-9a61-27c69846ce0c_for_validation_2022-04-01-23-25-34.txt,81_fongbe_cb6d6266-7608-4a83-9a61-27c69846ce0c_for_validation_2022-04-01-23-25-34.wav
2,female,35,fongbe,72_fongbe_25296373-072a-4cc7-a118-a0b402ee0659_for_validation_2022-03-26-07-20-54.txt,72_fongbe_25296373-072a-4cc7-a118-a0b402ee0659_for_validation_2022-03-26-07-20-54.wav
4,female,24,fongbe,66_fongbe_b4ae5de44c594d0291e6880d3a5e53a6_for_validation_2022-03-11-13-24-03.txt,66_fongbe_b4ae5de44c594d0291e6880d3a5e53a6_for_validation_2022-03-11-13-24-03.wav
7,female,19,fongbe,86_fongbe_9c54a53b-822e-4be0-9f4f-8fe77862466b_for_validation_2022-04-03-08-26-27.txt,86_fongbe_9c54a53b-822e-4be0-9f4f-8fe77862466b_for_validation_2022-04-03-08-26-27.wav
3,male,33,fongbe,71_fongbe_82a230de-09bb-466e-85a2-2536ef3cfbab_for_validation_2022-03-03-17-16-04.txt,71_fongbe_82a230de-09bb-466e-85a2-2536ef3cfbab_for_validation_2022-03-03-17-16-04.wav
8,female,18,fongbe,87_fongbe_900ecf27-6bd1-4425-acd2-e63ae2fb8e63_for_validation_2022-03-19-21-43-55.txt,87_fongbe_900ecf27-6bd1-4425-acd2-e63ae2fb8e63_for_validation_2022-03-19-21-43-55.wav
3,male,33,fongbe,71_fongbe_f2cbaaa9-ec79-4fc5-84ae-eb6d4c487a51_for_validation_2022-04-02-15-55-28.txt,71_fongbe_f2cbaaa9-ec79-4fc5-84ae-eb6d4c487a51_for_validation_2022-04-02-15-55-28.wav
2,female,35,fongbe,72_fongbe_c3617f8a-c890-436a-b1fb-e73cc2c0374d_for_validation_2022-04-02-12-25-45.txt,72_fongbe_c3617f8a-c890-436a-b1fb-e73cc2c0374d_for_validation_2022-04-02-12-25-45.wav
4,female,24,fongbe,66_fongbe_e5aa5c4766b54103bbc54870a3f642a5_for_validation_2022-03-12-10-51-15.txt,66_fongbe_e5aa5c4766b54103bbc54870a3f642a5_for_validation_2022-03-12-10-51-15.wav
2,female,35,fongbe,72_fongbe_839c8db0-0920-4c98-824e-6015e9582712_for_validation_2022-03-05-20-26-16.txt,72_fongbe_839c8db0-0920-4c98-824e-6015e9582712_for_validation_2022-03-05-20-26-16.wav
6,male,13,fongbe,84_fongbe_1955270c-d967-4491-b419-89b8581d7998_for_validation_2022-03-30-17-15-59.txt,84_fongbe_1955270c-d967-4491-b419-89b8581d7998_for_validation_2022-03-30-17-15-59.wav
7,female,19,fongbe,86_fongbe_2629f5f8-ac08-494c-8e18-f36d3899b3f2_for_validation_2022-03-24-04-01-04.txt,86_fongbe_2629f5f8-ac08-494c-8e18-f36d3899b3f2_for_validation_2022-03-24-04-01-04.wav
5,male,30,fongbe,82_fongbe_418ec64e-29e3-414e-a2c0-a9af90ece164_for_validation_2022-03-22-07-43-46.txt,82_fongbe_418ec64e-29e3-414e-a2c0-a9af90ece164_for_validation_2022-03-22-07-43-46.wav
4,female,24,fongbe,66_fongbe_26722da363094a3db5a446b94a4f7935_for_validation_2022-03-17-22-21-06.txt,66_fongbe_26722da363094a3db5a446b94a4f7935_for_validation_2022-03-17-22-21-06.wav
6,male,13,fongbe,84_fongbe_60297425-ff28-4643-a597-fc4226080070_for_validation_2022-03-22-22-22-03.txt,84_fongbe_60297425-ff28-4643-a597-fc4226080070_for_validation_2022-03-22-22-22-03.wav
4,female,24,fongbe,66_fongbe_2287cc77f5ff4ef4b4791c1385fde519_for_validation_2022-03-15-07-59-32.txt,66_fongbe_2287cc77f5ff4ef4b4791c1385fde519_for_validation_2022-03-15-07-59-32.wav
2,female,35,fongbe,72_fongbe_3118d4f2-d138-4e78-82c6-2031bca283ec_for_validation_2022-03-22-06-59-54.txt,72_fongbe_3118d4f2-d138-4e78-82c6-2031bca283ec_for_validation_2022-03-22-06-59-54.wav
1,female,19,fongbe,81_fongbe_97b2fbb7-186e-47ad-ada1-97a0bed49760_for_validation_2022-03-08-01-36-08.txt,81_fongbe_97b2fbb7-186e-47ad-ada1-97a0bed49760_for_validation_2022-03-08-01-36-08.wav
4,female,24,fongbe,66_fongbe_f23d04e29f0243e887783dbedc28dc18_for_validation_2022-03-17-09-34-42.txt,66_fongbe_f23d04e29f0243e887783dbedc28dc18_for_validation_2022-03-17-09-34-42.wav
13,male,27,fongbe,92_fongbe_e50dac6e-3aad-4815-9bec-f60c5779351a_for_validation_2022-03-22-11-51-25.txt,92_fongbe_e50dac6e-3aad-4815-9bec-f60c5779351a_for_validation_2022-03-22-11-51-25.wav
7,female,19,fongbe,86_fongbe_382a5777-a1b8-453b-9e23-bc233ac86d50_for_validation_2022-03-17-05-18-30.txt,86_fongbe_382a5777-a1b8-453b-9e23-bc233ac86d50_for_validation_2022-03-17-05-18-30.wav
4,female,24,fongbe,66_fongbe_0ac03f4da724485db544f4162d02501b_for_validation_2022-03-15-11-46-30.txt,66_fongbe_0ac03f4da724485db544f4162d02501b_for_validation_2022-03-15-11-46-30.wav
1,female,19,fongbe,81_fongbe_a70a3a19-299d-41b8-b6f3-bcbfd32c5d11_for_validation_2022-03-19-21-16-31.txt,81_fongbe_a70a3a19-299d-41b8-b6f3-bcbfd32c5d11_for_validation_2022-03-19-21-16-31.wav
7,female,19,fongbe,86_fongbe_fe3df985-562c-4266-9855-fd7a29551935_for_validation_2022-03-12-08-20-30.txt,86_fongbe_fe3df985-562c-4266-9855-fd7a29551935_for_validation_2022-03-12-08-20-30.wav
8,female,18,fongbe,87_fongbe_cfd1b9ea-fc8a-4688-8a8c-37606d20c83c_for_validation_2022-03-05-21-48-27.txt,87_fongbe_cfd1b9ea-fc8a-4688-8a8c-37606d20c83c_for_validation_2022-03-05-21-48-27.wav
9,female,52,fongbe,88_fongbe_dcd215cf-603f-43a2-a3f9-78a02e6ad832_for_validation_2022-04-02-18-09-24.txt,88_fongbe_dcd215cf-603f-43a2-a3f9-78a02e6ad832_for_validation_2022-04-02-18-09-24.wav
11,female,26,fongbe,90_fongbe_38ef8962-b5d4-4959-ada3-42b043b7f68f_for_validation_2022-03-07-23-39-58.txt,90_fongbe_38ef8962-b5d4-4959-ada3-42b043b7f68f_for_validation_2022-03-07-23-39-58.wav
9,female,52,fongbe,88_fongbe_aafd6f85-5b16-4760-bcbe-670a947226c2_for_validation_2022-03-31-08-32-37.txt,88_fongbe_aafd6f85-5b16-4760-bcbe-670a947226c2_for_validation_2022-03-31-08-32-37.wav
3,male,33,fongbe,71_fongbe_74184e4d-099c-4bc0-bcaa-e39de26fc513_for_validation_2022-03-03-17-31-51.txt,71_fongbe_74184e4d-099c-4bc0-bcaa-e39de26fc513_for_validation_2022-03-03-17-31-51.wav
4,female,24,fongbe,66_fongbe_c1ca9c299db94419ae8920fc026efdf3_for_validation_2022-03-16-09-01-29.txt,66_fongbe_c1ca9c299db94419ae8920fc026efdf3_for_validation_2022-03-16-09-01-29.wav
4,female,24,fongbe,66_fongbe_849b46cd3c5641afb2727a81effd1c9b_for_validation_2022-03-14-12-43-14.txt,66_fongbe_849b46cd3c5641afb2727a81effd1c9b_for_validation_2022-03-14-12-43-14.wav
4,female,24,fongbe,66_fongbe_8f915d5dbbe644f4a76e6825885fec83_for_validation_2022-03-13-17-27-35.txt,66_fongbe_8f915d5dbbe644f4a76e6825885fec83_for_validation_2022-03-13-17-27-35.wav
6,male,13,fongbe,84_fongbe_68440c96-3576-4af2-bc5a-7f36d359921c_for_validation_2022-03-06-21-55-03.txt,84_fongbe_68440c96-3576-4af2-bc5a-7f36d359921c_for_validation_2022-03-06-21-55-03.wav
9,female,52,fongbe,88_fongbe_5426d5d0-e111-48bf-ad4f-7621cacf9e26_for_validation_2022-03-08-03-46-35.txt,88_fongbe_5426d5d0-e111-48bf-ad4f-7621cacf9e26_for_validation_2022-03-08-03-46-35.wav
10,female,38,fongbe,89_fongbe_9878d998-32cd-4a95-ab5b-86f7f86c826d_for_validation_2022-03-28-02-23-06.txt,89_fongbe_9878d998-32cd-4a95-ab5b-86f7f86c826d_for_validation_2022-03-28-02-23-06.wav
12,male,24,fongbe,91_fongbe_567f55d5-2441-46ce-827a-b506a71bd457_for_validation_2022-03-12-17-33-40.txt,91_fongbe_567f55d5-2441-46ce-827a-b506a71bd457_for_validation_2022-03-12-17-33-40.wav
2,female,35,fongbe,72_fongbe_6b5ab509-34d9-45b0-a66f-66eb6d9d8b46_for_validation_2022-04-05-01-27-57.txt,72_fongbe_6b5ab509-34d9-45b0-a66f-66eb6d9d8b46_for_validation_2022-04-05-01-27-57.wav
5,male,30,fongbe,82_fongbe_c82f0129-60b9-4e5e-96bc-dc7252019648_for_validation_2022-03-30-18-03-50.txt,82_fongbe_c82f0129-60b9-4e5e-96bc-dc7252019648_for_validation_2022-03-30-18-03-50.wav
2,female,35,fongbe,72_fongbe_3c38d998-d96d-47d5-8806-21a96e643e9f_for_validation_2022-03-04-03-09-46.txt,72_fongbe_3c38d998-d96d-47d5-8806-21a96e643e9f_for_validation_2022-03-04-03-09-46.wav
2,female,35,fongbe,72_fongbe_742d004f-b894-46eb-8bd8-d0662aa23887_for_validation_2022-03-17-19-01-34.txt,72_fongbe_742d004f-b894-46eb-8bd8-d0662aa23887_for_validation_2022-03-17-19-01-34.wav
13,male,27,fongbe,92_fongbe_89101375-8712-49b3-885f-278b0231e8b7_for_validation_2022-03-07-21-06-18.txt,92_fongbe_89101375-8712-49b3-885f-278b0231e8b7_for_validation_2022-03-07-21-06-18.wav
9,female,52,fongbe,88_fongbe_bae9c8ae-b09e-4c6c-9130-d23a6e12bf06_for_validation_2022-03-18-10-59-21.txt,88_fongbe_bae9c8ae-b09e-4c6c-9130-d23a6e12bf06_for_validation_2022-03-18-10-59-21.wav
1,female,19,fongbe,81_fongbe_6505c475-c78c-4a8a-899c-026b70b0567c_for_validation_2022-03-21-07-09-46.txt,81_fongbe_6505c475-c78c-4a8a-899c-026b70b0567c_for_validation_2022-03-21-07-09-46.wav
12,male,24,fongbe,91_fongbe_9b9450e6-a909-4537-8647-7f24355959e3_for_validation_2022-03-17-11-20-00.txt,91_fongbe_9b9450e6-a909-4537-8647-7f24355959e3_for_validation_2022-03-17-11-20-00.wav
10,female,38,fongbe,89_fongbe_8c9a236f-5518-41d2-a2e6-ad947f68b453_for_validation_2022-03-20-09-28-44.txt,89_fongbe_8c9a236f-5518-41d2-a2e6-ad947f68b453_for_validation_2022-03-20-09-28-44.wav
1,female,19,fongbe,81_fongbe_13cdeace-2ef9-446c-a996-47168797ec88_for_validation_2022-03-22-13-00-29.txt,81_fongbe_13cdeace-2ef9-446c-a996-47168797ec88_for_validation_2022-03-22-13-00-29.wav
6,male,13,fongbe,84_fongbe_f769e5f3-6192-4fa5-b4eb-a7ca0df149e3_for_validation_2022-03-15-03-01-39.txt,84_fongbe_f769e5f3-6192-4fa5-b4eb-a7ca0df149e3_for_validation_2022-03-15-03-01-39.wav
1,female,19,fongbe,81_fongbe_c7fafc2a-5ad2-4259-8035-5103afd5075c_for_validation_2022-03-14-03-08-33.txt,81_fongbe_c7fafc2a-5ad2-4259-8035-5103afd5075c_for_validation_2022-03-14-03-08-33.wav
7,female,19,fongbe,86_fongbe_c02f6bc8-1e88-4883-aa3d-fc6a2d9d1487_for_validation_2022-03-09-10-05-26.txt,86_fongbe_c02f6bc8-1e88-4883-aa3d-fc6a2d9d1487_for_validation_2022-03-09-10-05-26.wav
8,female,18,fongbe,87_fongbe_fc4bbc72-9d38-41e9-a1ea-c229325dc62e_for_validation_2022-03-18-13-17-00.txt,87_fongbe_fc4bbc72-9d38-41e9-a1ea-c229325dc62e_for_validation_2022-03-18-13-17-00.wav
10,female,38,fongbe,89_fongbe_40edf58d-4a0f-4108-b6c9-42f94862dff6_for_validation_2022-03-05-21-51-25.txt,89_fongbe_40edf58d-4a0f-4108-b6c9-42f94862dff6_for_validation_2022-03-05-21-51-25.wav
4,female,24,fongbe,66_fongbe_a7152493bd7546ab92dd23910690a379_for_validation_2022-03-13-14-51-35.txt,66_fongbe_a7152493bd7546ab92dd23910690a379_for_validation_2022-03-13-14-51-35.wav
11,female,26,fongbe,90_fongbe_3281d3d0-60b2-48a2-805c-89db5e1687cf_for_validation_2022-03-19-00-57-51.txt,90_fongbe_3281d3d0-60b2-48a2-805c-89db5e1687cf_for_validation_2022-03-19-00-57-51.wav
